speed_actual,speed_target,soc,ice_torque,nox,fuel,fuel_tot_gps,co2_tp_gps,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc,em1_torque_ist_nm,em2_torque_ist_nm,sun_speed_rpm,ring_speed_rpm
50.347652,50.0,0.7010261,-31.61206,0.012003139,3.424612045288086,0.46026134,0.25029323,True,4000.0,421.0,0.0,8.801079750061035,32.50492858886719,7703.74560546875,764.500732421875
50.019867,50.0,0.70065105,7.5406837,0.010726228,12.04301643371582,1.4288816,0.2507268,True,4000.0,-55.68335,0.0,4.095093250274658,-8.810608863830566,7680.57421875,770.8157348632812
50.412933,50.0,0.7002984,-13.808044,0.013419285,3.0,0.6382544,0.2562279,True,4000.0,266.3004,0.0,3.8077902793884277,14.922728538513184,7713.15380859375,751.1813354492188
50.165295,50.0,0.6998759,-23.93068,0.013098121,5.587665557861328,0.6514354,0.30573916,True,4000.0,-60.189423,0.0,8.69865608215332,-27.068510055541992,7533.82861328125,740.6814575195312
50.543423,50.0,0.6995665,-26.512804,0.014018163,3.0,0.50018215,0.3440886,True,4000.0,236.84674,0.0,8.063409805297852,-10.379766464233398,7245.93408203125,727.265625
50.231834,50.0,0.69923055,-28.562424,0.012901783,3.7887802124023438,0.49167967,0.37179917,True,4000.0,-90.18814,0.0,10.667389869689941,-37.821380615234375,6918.3818359375,707.7718505859375
50.606464,50.0,0.698988,-30.348343,0.012956336,3.0,0.43352556,0.39258382,True,4000.0,208.7804,0.0,8.92989730834961,-17.8289852142334,6468.84375,706.2391967773438
50.23325,50.0,0.698762,-32.957962,0.012712583,3.0,0.40204906,0.41402167,True,4000.0,-120.526825,0.0,10.288265228271484,-33.711360931396484,6079.38623046875,681.9554443359375
50.617897,50.0,0.6985936,-33.266342,0.012912288,3.0,0.40519047,0.43261594,True,4000.0,202.28247,0.0,8.846573829650879,-13.567787170410156,5508.13134765625,692.9747924804688
50.20319,50.0,0.6984426,-33.504456,0.012969375,3.0,0.4047346,0.44806656,True,4000.0,-142.42163,0.0,9.079224586486816,-23.84329605102539,5120.79443359375,664.1888427734375
50.54818,50.0,0.698331,-33.45462,0.013111725,3.0,0.40754652,0.46222374,True,4000.0,201.14551,0.0,8.093963623046875,-7.47318696975708,4513.5205078125,682.9718627929688
50.120422,50.0,0.6982023,-33.36197,0.013199598,3.0,0.40904093,0.47511432,True,4000.0,-146.72974,0.0,7.7221760749816895,-14.700000762939453,4155.44140625,649.6219482421875
50.404095,50.0,0.6981156,-33.189682,0.0132609755,3.0,0.41120195,0.48639378,True,4000.0,198.87976,0.0,7.144441604614258,-2.9456024169921875,3551.093017578125,671.2603149414062
50.01184,50.0,0.697965,-33.04886,0.0132727325,3.0,0.41280508,0.49576285,True,4000.0,-132.02573,0.0,6.421643257141113,-7.533839702606201,3218.27734375,635.7720336914062
50.238518,50.0,0.6978654,-32.94864,0.013254911,3.0,0.414577,0.503253,True,4000.0,186.56348,0.0,6.07674503326416,0.07383226603269577,2651.9365234375,656.219970703125
49.89893,50.0,0.6976784,-32.204834,0.013218746,3.181640863418579,0.43256235,0.5081036,True,4000.0,-106.14307,0.0,5.1559624671936035,-2.3872039318084717,2358.614501953125,621.6865234375
