step,mf,torque
4222,5,-1.4198304414749146
4223,5,-1.4198473691940308
4224,5,-1.4198644161224365
4225,5,-1.4198133945465088
4226,5,-1.4198644161224365
4227,5,-1.4198304414749146
4228,5,-1.4198473691940308
4229,5,-1.4197794198989868
4230,5,-1.4197794198989868
4231,5,-1.4197794198989868
4232,5,-1.4198133945465088
4233,5,-1.4197624921798706
4234,5,-1.4197624921798706
4235,5,-1.419728398323059
4236,5,-1.4197964668273926
4237,5,-1.419728398323059
4238,5,-1.4197964668273926
4239,5,-1.4197624921798706
4240,5,-1.4198133945465088
4241,5,-1.419728398323059
4242,5,-1.4197794198989868
4243,5,-1.4197624921798706
4244,5,-1.4197624921798706
4245,5,-1.4197454452514648
4246,5,-1.419677495956421
4247,5,-1.4196604490280151
4248,5,-1.4197114706039429
4249,5,-1.4196604490280151
4250,5,-1.4196604490280151
4251,5,-1.419677495956421
4252,5,-1.4196604490280151
4253,5,-1.4196264743804932
4254,5,-1.419643521308899
4255,5,-1.419643521308899
4256,5,-1.419609546661377
4257,5,-1.4195924997329712
4258,5,-1.4195924997329712
4259,5,-1.4195924997329712
4260,5,-1.4196264743804932
4261,5,-1.4195924997329712
4262,5,-1.4195924997329712
4263,5,-1.4195754528045654
4264,5,-1.419609546661377
4265,5,-1.4196264743804932
4266,5,-1.419609546661377
4267,5,-1.4195754528045654
4268,5,-1.4195585250854492
4269,5,-1.4195585250854492
4270,5,-1.4195414781570435
4271,5,-1.4195414781570435
4272,5,-1.4195414781570435
4273,5,-1.4195754528045654
4274,5,-1.4195414781570435
4275,5,-1.4195075035095215
4276,5,-1.4195245504379272
4277,5,-1.4195075035095215
4278,5,-1.4195075035095215
4279,5,-1.4195075035095215
4280,5,-1.4194564819335938
4281,5,-1.4193885326385498
4282,5,-1.4194055795669556
4283,5,-1.4194735288619995
4284,5,-1.4194905757904053
4285,5,-1.4194905757904053
4286,5,-1.4194225072860718
4287,5,-1.4194395542144775
4288,5,-1.4194055795669556
4289,5,-1.4194055795669556
4290,5,-1.4193205833435059
4291,5,-1.4193716049194336
4292,5,-1.4194225072860718
4293,5,-1.4193205833435059
4294,5,-1.4193716049194336
4295,5,-1.4194055795669556
4296,5,-1.4193545579910278
4297,5,-1.4193716049194336
4298,5,-1.4193205833435059
4299,5,-1.4193885326385498
4300,5,-1.4193545579910278
4301,5,-1.4193885326385498
4302,5,-1.4193545579910278
4303,5,-1.4193545579910278
4304,5,-1.4193205833435059
4305,5,-1.4193376302719116
4306,5,-1.4193205833435059
4307,5,-1.4192866086959839
4308,5,-1.4193035364151
4309,5,-1.4193716049194336
4310,5,-1.4193716049194336
4311,5,-1.4193376302719116
4312,5,-1.4193376302719116
4313,5,-1.4193035364151
4314,5,-1.4192695617675781
4315,5,-1.419252634048462
4316,5,-1.41921865940094
4317,5,-1.4192695617675781
4318,5,-1.419252634048462
4319,5,-1.4192695617675781
4320,5,-1.4192355871200562
4321,5,-1.4192355871200562
4322,5,-1.419252634048462
4323,5,-1.419184684753418
4324,5,-1.4192355871200562
4325,5,-1.41921865940094
4326,5,-1.4192016124725342
4327,5,-1.41921865940094
4328,5,-1.4192355871200562
4329,5,-1.41921865940094
4330,5,-1.4191676378250122
4331,5,-1.4192016124725342
4332,5,-1.4191505908966064
4333,5,-1.4192016124725342
4334,5,-1.4191676378250122
4335,5,-1.4191505908966064
4336,5,-1.4191336631774902
4337,5,-1.419184684753418
4338,5,-1.4191166162490845
4339,5,-1.419184684753418
4340,5,-1.4191676378250122
4341,5,-1.419184684753418
4342,5,-1.4190996885299683
4343,5,-1.4190996885299683
4344,5,-1.4190996885299683
4345,5,-1.4190826416015625
4346,5,-1.4191676378250122
4347,5,-1.4190486669540405
4348,5,-1.4190996885299683
4349,5,-1.4190996885299683
4350,5,-1.4190826416015625
4351,5,-1.4190657138824463
4352,5,-1.4190996885299683
4353,5,-1.4190996885299683
4354,5,-1.4191166162490845
4355,5,-1.4190657138824463
4356,5,-1.4190826416015625
4357,5,-1.4190996885299683
4358,5,-1.4190486669540405
4359,5,-1.4191166162490845
4360,5,-1.4190486669540405
4361,5,-1.4190486669540405
4362,5,-1.4190486669540405
4363,5,-1.4190316200256348
4364,5,-1.4190657138824463
4365,5,-1.4189636707305908
4366,5,-1.4190316200256348
4367,5,-1.4189976453781128
4368,5,-1.4190146923065186
4369,5,-1.4189807176589966
4370,5,-1.4189636707305908
4371,5,-1.4189636707305908
4372,5,-1.4190486669540405
4373,5,-1.4189976453781128
4374,5,-1.4189976453781128
4375,5,-1.4189807176589966
4376,5,-1.4189976453781128
4377,5,-1.4189636707305908
4378,5,-1.4189807176589966
4379,5,-1.4189976453781128
4380,5,-1.4189467430114746
4381,5,-1.4189296960830688
4382,5,-1.4189636707305908
4383,5,-1.4189636707305908
4384,5,-1.4189467430114746
4385,5,-1.4189807176589966
4386,5,-1.4189636707305908
4387,5,-1.4189976453781128
4388,5,-1.4189467430114746
4389,5,-1.4189127683639526
4390,5,-1.4188786745071411
4391,5,-1.4188786745071411
4392,5,-1.4188957214355469
4393,5,-1.4188786745071411
4394,5,-1.4189467430114746
4395,5,-1.4189807176589966
4396,5,-1.4189296960830688
4397,5,-1.4189127683639526
4398,5,-1.4189127683639526
4399,5,-1.4189296960830688
4400,5,-1.4189296960830688
4401,5,-1.4189127683639526
4402,5,-1.4189127683639526
4403,5,-1.4189636707305908
4404,5,-1.4188957214355469
4405,5,-1.4188957214355469
4406,5,-1.4188446998596191
4407,5,-1.4188957214355469
4408,5,-1.418827772140503
4409,5,-1.4188957214355469
4410,5,-1.418827772140503
4411,5,-1.418861746788025
4412,5,-1.418793797492981
4413,5,-1.4188446998596191
4414,5,-1.4188446998596191
4415,5,-1.418793797492981
4416,5,-1.418793797492981
4417,5,-1.4188107252120972
4418,5,-1.418793797492981
4419,5,-1.418827772140503
4420,5,-1.4188107252120972
4421,5,-1.4188107252120972
4422,5,-1.418793797492981
4423,5,-1.418827772140503
4424,5,-1.4188446998596191
4425,5,-1.4187767505645752
4426,5,-1.4187767505645752
4427,5,-1.4187767505645752
4428,5,-1.4187767505645752
4429,5,-1.4187767505645752
4430,5,-1.4187427759170532
4431,5,-1.4187427759170532
4432,5,-1.4187597036361694
4433,5,-1.4187597036361694
4434,5,-1.4187427759170532
4435,5,-1.4187427759170532
4436,5,-1.4187427759170532
4437,5,-1.4187597036361694
4438,5,-1.4187597036361694
4439,5,-1.4187257289886475
4440,5,-1.4187767505645752
4441,5,-1.4187767505645752
4442,5,-1.4187597036361694
4443,5,-1.4187427759170532
4444,5,-1.4187427759170532
4445,5,-1.4187257289886475
4446,5,-1.4187257289886475
4447,5,-1.4187257289886475
4448,5,-1.4186917543411255
4449,5,-1.4186917543411255
4450,5,-1.4186917543411255
4451,5,-1.4186748266220093
4452,5,-1.4187088012695312
4453,5,-1.4187597036361694
4454,5,-1.4187257289886475
4455,5,-1.4187257289886475
4456,5,-1.4186917543411255
4457,5,-1.4187088012695312
4458,5,-1.4187088012695312
4459,5,-1.4186917543411255
4460,5,-1.4186577796936035
4461,5,-1.4186408519744873
4462,5,-1.4186577796936035
4463,5,-1.4186577796936035
4464,5,-1.4186748266220093
4465,5,-1.4187088012695312
4466,5,-1.4186917543411255
4467,5,-1.4186917543411255
4468,5,-1.4186748266220093
4469,5,-1.4186917543411255
4470,5,-1.4186748266220093
4471,5,-1.4187088012695312
4472,5,-1.4187257289886475
4473,5,-1.4186748266220093
4474,5,-1.4187257289886475
4475,5,-1.4186748266220093
4476,5,-1.4186917543411255
4477,5,-1.4186748266220093
4478,5,-1.4186917543411255
4479,5,-1.4186577796936035
4480,5,-1.4186577796936035
4481,5,-1.4186577796936035
4482,5,-1.4186577796936035
4483,5,-1.4186238050460815
4484,5,-1.4186408519744873
4485,5,-1.4186238050460815
4486,5,-1.4186238050460815
4487,5,-1.4185898303985596
4488,5,-1.4186748266220093
4489,5,-1.4186748266220093
4490,5,-1.4186748266220093
4491,5,-1.4186748266220093
4492,5,-1.4186748266220093
4493,5,-1.4186577796936035
4494,5,-1.4186577796936035
4495,5,-1.4186748266220093
4496,5,-1.4185898303985596
4497,5,-1.4186577796936035
4498,5,-1.4186577796936035
4499,5,-1.4186577796936035
4500,5,-1.4186238050460815
4501,5,-1.4186748266220093
4502,5,-1.4186067581176758
4503,5,-1.4186067581176758
4504,5,-1.4186408519744873
4505,5,-1.4186577796936035
4506,5,-1.4186238050460815
4507,5,-1.4186408519744873
4508,5,-1.4186067581176758
4509,5,-1.4186067581176758
4510,5,-1.4185898303985596
4511,5,-1.4185558557510376
4512,5,-1.4185558557510376
4513,5,-1.4185558557510376
4514,5,-1.4185898303985596
4515,5,-1.4185558557510376
4516,5,-1.4185898303985596
4517,5,-1.4185898303985596
4518,5,-1.4185388088226318
4519,5,-1.4185727834701538
4520,5,-1.4185558557510376
4521,5,-1.4185558557510376
4522,5,-1.4185388088226318
4523,5,-1.4185388088226318
4524,5,-1.4185218811035156
4525,5,-1.4185048341751099
4526,5,-1.4185388088226318
4527,5,-1.4185218811035156
4528,5,-1.4185727834701538
4529,5,-1.4185218811035156
4530,5,-1.4185218811035156
4531,5,-1.4184879064559937
4532,5,-1.4185218811035156
4533,5,-1.4184879064559937
4534,5,-1.4185048341751099
4535,5,-1.4185048341751099
4536,5,-1.4185218811035156
4537,5,-1.4184538125991821
4538,5,-1.4185048341751099
4539,5,-1.4184538125991821
4540,5,-1.4185048341751099
4541,5,-1.418436884880066
4542,5,-1.418470859527588
4543,5,-1.4185218811035156
4544,5,-1.418470859527588
4545,5,-1.4185048341751099
4546,5,-1.4185218811035156
4547,5,-1.4185218811035156
4548,5,-1.4184879064559937
4549,5,-1.418402910232544
4550,5,-1.4184538125991821
4551,5,-1.4184198379516602
4552,5,-1.4185048341751099
4553,5,-1.418436884880066
4554,5,-1.418436884880066
4555,5,-1.4184198379516602
4556,5,-1.4184538125991821
4557,5,-1.4184879064559937
4558,5,-1.4184538125991821
4559,5,-1.4184538125991821
4560,5,-1.4184198379516602
4561,5,-1.418470859527588
4562,5,-1.4184538125991821
4563,5,-1.4184538125991821
4564,5,-1.418436884880066
4565,5,-1.418470859527588
4566,5,-1.4184538125991821
4567,5,-1.418402910232544
4568,5,-1.418368935585022
4569,5,-1.418402910232544
4570,5,-1.418402910232544
4571,5,-1.4184198379516602
4572,5,-1.418402910232544
4573,5,-1.4184198379516602
4574,5,-1.4184198379516602
4575,5,-1.4184198379516602
4576,5,-1.418368935585022
4577,5,-1.4183858633041382
4578,5,-1.418368935585022
4579,5,-1.418402910232544
4580,5,-1.418368935585022
4581,5,-1.4184198379516602
4582,5,-1.4183858633041382
4583,5,-1.418402910232544
4584,5,-1.418368935585022
4585,5,-1.4183858633041382
4586,5,-1.418368935585022
4587,5,-1.4183858633041382
4588,5,-1.418368935585022
4589,5,-1.418368935585022
4590,5,-1.418402910232544
4591,5,-1.4183518886566162
4592,5,-1.4183858633041382
4593,5,-1.418368935585022
4594,5,-1.418368935585022
4595,5,-1.418402910232544
4596,5,-1.418402910232544
4597,5,-1.418368935585022
4598,5,-1.4183858633041382
4599,5,-1.418402910232544
4600,5,-1.4184538125991821
4601,5,-1.4183858633041382
4602,5,-1.418436884880066
4603,5,-1.4183858633041382
4604,5,-1.4184198379516602
4605,5,-1.4183858633041382
4606,5,-1.418402910232544
4607,5,-1.4183348417282104
4608,5,-1.4183518886566162
4609,5,-1.4183179140090942
4610,5,-1.4183179140090942
4611,5,-1.4183008670806885
4612,5,-1.4182668924331665
4613,5,-1.4182839393615723
4614,5,-1.4183179140090942
4615,5,-1.4182839393615723
4616,5,-1.4183008670806885
4617,5,-1.4183348417282104
4618,5,-1.4183518886566162
4619,5,-1.418368935585022
4620,5,-1.4183348417282104
4621,5,-1.4183179140090942
4622,5,-1.4183179140090942
4623,5,-1.4182839393615723
4624,5,-1.4183008670806885
4625,5,-1.4183179140090942
4626,5,-1.4183518886566162
4627,5,-1.4183518886566162
4628,5,-1.418368935585022
4629,5,-1.418368935585022
4630,5,-1.4183858633041382
4631,5,-1.418368935585022
4632,5,-1.4183348417282104
4633,5,-1.4183348417282104
4634,5,-1.4183518886566162
4635,5,-1.4183348417282104
4636,5,-1.4183348417282104
4637,5,-1.4183179140090942
4638,5,-1.4183518886566162
4639,5,-1.4183518886566162
4640,5,-1.4183008670806885
4641,5,-1.4183348417282104
4642,5,-1.4182839393615723
4643,5,-1.4183008670806885
4644,5,-1.4183008670806885
4645,5,-1.4182839393615723
4646,5,-1.4182668924331665
4647,5,-1.4182499647140503
4648,5,-1.4182668924331665
4649,5,-1.4182839393615723
4650,5,-1.4182668924331665
4651,5,-1.4183008670806885
4652,5,-1.4183348417282104
4653,5,-1.4183179140090942
4654,5,-1.4183179140090942
4655,5,-1.4183179140090942
4656,5,-1.4182839393615723
4657,5,-1.4183008670806885
4658,5,-1.4182668924331665
4659,5,-1.4183008670806885
4660,5,-1.4183348417282104
4661,5,-1.4183179140090942
4662,5,-1.4183008670806885
4663,5,-1.4182839393615723
4664,5,-1.4183008670806885
4665,5,-1.4183179140090942
4666,5,-1.4183008670806885
4667,5,-1.4183008670806885
4668,5,-1.4183348417282104
4669,5,-1.4182668924331665
4670,5,-1.4183179140090942
4671,5,-1.4182668924331665
4672,5,-1.4182839393615723
4673,5,-1.4183179140090942
4674,5,-1.4182668924331665
4675,5,-1.4182839393615723
4676,5,-1.4182329177856445
4677,5,-1.4182499647140503
4678,5,-1.4182329177856445
4679,5,-1.4182329177856445
4680,5,-1.4182329177856445
4681,5,-1.4182499647140503
4682,5,-1.4183008670806885
4683,5,-1.4182499647140503
4684,5,-1.4182668924331665
4685,5,-1.4182499647140503
4686,5,-1.4182159900665283
4687,5,-1.4182159900665283
4688,5,-1.4182499647140503
4689,5,-1.4182329177856445
4690,5,-1.4182499647140503
4691,5,-1.4182499647140503
4692,5,-1.4182329177856445
4693,5,-1.4182159900665283
4694,5,-1.4182159900665283
4695,5,-1.4182668924331665
4696,5,-1.4181989431381226
4697,5,-1.4182668924331665
4698,5,-1.4182499647140503
4699,5,-1.4181989431381226
4700,5,-1.4183008670806885
4701,5,-1.4182499647140503
4702,5,-1.4182839393615723
4703,5,-1.4181989431381226
4704,5,-1.4182329177856445
4705,5,-1.4182329177856445
4706,5,-1.4182839393615723
4707,5,-1.4182839393615723
4708,5,-1.4182668924331665
4709,5,-1.4182839393615723
4710,5,-1.4182839393615723
4711,5,-1.4182668924331665
4712,5,-1.4183008670806885
4713,5,-1.4183179140090942
4714,5,-1.4183008670806885
4715,5,-1.4183008670806885
4716,5,-1.4182839393615723
4717,5,-1.4182499647140503
4718,5,-1.4182839393615723
4719,5,-1.4182499647140503
4720,5,-1.4182499647140503
4721,5,-1.4182668924331665
4722,5,-1.4182668924331665
4723,5,-1.4182499647140503
4724,5,-1.4182329177856445
4725,5,-1.4182499647140503
4726,5,-1.4182329177856445
4727,5,-1.4182329177856445
4728,5,-1.4182159900665283
4729,5,-1.4182159900665283
4730,5,-1.4182329177856445
4731,5,-1.4182499647140503
4732,5,-1.4181989431381226
4733,5,-1.4182159900665283
4734,5,-1.4181818962097168
4735,5,-1.4182329177856445
4736,5,-1.4182668924331665
4737,5,-1.4182329177856445
4738,5,-1.4182159900665283
4739,5,-1.4182329177856445
4740,5,-1.4182329177856445
4741,5,-1.4182668924331665
4742,5,-1.4182329177856445
4743,5,-1.4182499647140503
4744,5,-1.4181989431381226
4745,5,-1.4182329177856445
4746,5,-1.4182159900665283
4747,5,-1.4181989431381226
4748,5,-1.4181989431381226
4749,5,-1.4182499647140503
4750,5,-1.4182329177856445
4751,5,-1.4182329177856445
4752,5,-1.4182499647140503
4753,5,-1.4182668924331665
4754,5,-1.4182668924331665
4755,5,-1.4182668924331665
4756,5,-1.4182668924331665
4757,5,-1.4182668924331665
4758,5,-1.4182839393615723
4759,5,-1.4182329177856445
4760,5,-1.4182499647140503
4761,5,-1.4182159900665283
4762,5,-1.4181989431381226
4763,5,-1.4181989431381226
4764,5,-1.4182499647140503
4765,5,-1.4182159900665283
4766,5,-1.4181989431381226
4767,5,-1.4181818962097168
4768,5,-1.4181989431381226
4769,5,-1.4181649684906006
4770,5,-1.4181649684906006
4771,5,-1.4181649684906006
4772,5,-1.4181479215621948
4773,5,-1.4181479215621948
4774,5,-1.4181479215621948
4775,5,-1.4181818962097168
4776,5,-1.4181649684906006
4777,5,-1.4181479215621948
4778,5,-1.4181989431381226
4779,5,-1.4181989431381226
4780,5,-1.4181818962097168
4781,5,-1.4181649684906006
4782,5,-1.4181818962097168
4783,5,-1.4181818962097168
4784,5,-1.4181649684906006
4785,5,-1.4181818962097168
4786,5,-1.4181649684906006
4787,5,-1.4181479215621948
4788,5,-1.4181818962097168
4789,5,-1.4181818962097168
4790,5,-1.4181479215621948
4791,5,-1.4181649684906006
4792,5,-1.4181649684906006
4793,5,-1.4182159900665283
4794,5,-1.4181818962097168
4795,5,-1.4181479215621948
4796,5,-1.4181479215621948
4797,5,-1.4181479215621948
4798,5,-1.4181649684906006
4799,5,-1.4181479215621948
4800,5,-1.4181479215621948
4801,5,-1.4181309938430786
4802,5,-1.4181139469146729
4803,5,-1.4181139469146729
4804,5,-1.4181309938430786
4805,5,-1.4181309938430786
4806,5,-1.4181479215621948
4807,5,-1.4181649684906006
4808,5,-1.4181479215621948
4809,5,-1.4181309938430786
4810,5,-1.4181479215621948
4811,5,-1.4181309938430786
4812,5,-1.4181649684906006
4813,5,-1.4181139469146729
4814,5,-1.4181309938430786
4815,5,-1.4181479215621948
4816,5,-1.4181479215621948
4817,5,-1.4181818962097168
4818,5,-1.4181309938430786
4819,5,-1.4181479215621948
4820,5,-1.4181479215621948
4821,5,-1.4181479215621948
4822,5,-1.4181818962097168
4823,5,-1.4181818962097168
4824,5,-1.4181649684906006
4825,5,-1.4181479215621948
4826,5,-1.4181989431381226
4827,5,-1.4181479215621948
4828,5,-1.4181818962097168
4829,5,-1.4181818962097168
4830,5,-1.4181818962097168
4831,5,-1.4181479215621948
4832,5,-1.4181479215621948
4833,5,-1.4181649684906006
4834,5,-1.4181479215621948
4835,5,-1.4181479215621948
4836,5,-1.4181479215621948
4837,5,-1.4181818962097168
4838,5,-1.4181479215621948
4839,5,-1.4181479215621948
4840,5,-1.4181479215621948
4841,5,-1.4181479215621948
4842,5,-1.4181309938430786
4843,5,-1.4181479215621948
4844,5,-1.4181139469146729
4845,5,-1.4181479215621948
4846,5,-1.4181818962097168
4847,5,-1.4181139469146729
4848,5,-1.4181309938430786
4849,5,-1.4180970191955566
4850,5,-1.4181139469146729
4851,5,-1.4181139469146729
4852,5,-1.4181479215621948
4853,5,-1.4180970191955566
4854,5,-1.4180799722671509
4855,5,-1.4181309938430786
4856,5,-1.4180799722671509
4857,5,-1.4181479215621948
4858,5,-1.4181479215621948
4859,5,-1.4181139469146729
4860,5,-1.4181649684906006
4861,5,-1.4181309938430786
4862,5,-1.4181479215621948
4863,5,-1.4181139469146729
4864,5,-1.4181139469146729
4865,5,-1.4181309938430786
4866,5,-1.4181139469146729
4867,5,-1.4181309938430786
4868,5,-1.4181139469146729
4869,5,-1.4181479215621948
4870,5,-1.4180970191955566
4871,5,-1.4181139469146729
4872,5,-1.4181649684906006
4873,5,-1.4181309938430786
4874,5,-1.4181479215621948
4875,5,-1.4181309938430786
4876,5,-1.4181649684906006
4877,5,-1.4181139469146729
4878,5,-1.4181479215621948
4879,5,-1.4181139469146729
4880,5,-1.4180970191955566
4881,5,-1.4180970191955566
4882,5,-1.4180970191955566
4883,5,-1.4181139469146729
4884,5,-1.4181139469146729
4885,5,-1.4180629253387451
4886,5,-1.4180970191955566
4887,5,-1.4180629253387451
4888,5,-1.4180799722671509
4889,5,-1.4180799722671509
4890,5,-1.4180799722671509
4891,5,-1.4180629253387451
4892,5,-1.4181139469146729
4893,5,-1.4180799722671509
4894,5,-1.4180970191955566
4895,5,-1.4180799722671509
4896,5,-1.4180970191955566
4897,5,-1.4180629253387451
4898,5,-1.4180970191955566
4899,5,-1.4180970191955566
4900,5,-1.4180629253387451
4901,5,-1.4180799722671509
4902,5,-1.4180799722671509
4903,5,-1.4180629253387451
4904,5,-1.4180629253387451
4905,5,-1.418045997619629
4906,5,-1.4180629253387451
4907,5,-1.4180629253387451
4908,5,-1.4180799722671509
4909,5,-1.4180629253387451
4910,5,-1.4180629253387451
4911,5,-1.4180289506912231
4912,5,-1.4180629253387451
4913,5,-1.4180629253387451
4914,5,-1.4180629253387451
4915,5,-1.4180970191955566
4916,5,-1.4180629253387451
4917,5,-1.4180629253387451
4918,5,-1.4180799722671509
4919,5,-1.4180799722671509
4920,5,-1.4180799722671509
4921,5,-1.4180799722671509
4922,5,-1.418045997619629
4923,5,-1.418012022972107
4924,5,-1.418012022972107
4925,5,-1.4180289506912231
4926,5,-1.4180629253387451
4927,5,-1.418045997619629
4928,5,-1.4180799722671509
4929,5,-1.4180289506912231
4930,5,-1.418012022972107
4931,5,-1.418012022972107
4932,5,-1.418012022972107
4933,5,-1.418012022972107
4934,5,-1.4180289506912231
4935,5,-1.4180289506912231
4936,5,-1.4180289506912231
4937,5,-1.4180289506912231
4938,5,-1.4180629253387451
4939,5,-1.418045997619629
4940,5,-1.4180629253387451
4941,5,-1.418045997619629
4942,5,-1.4180289506912231
4943,5,-1.418045997619629
4944,5,-1.418045997619629
4945,5,-1.418012022972107
4946,5,-1.4180289506912231
4947,5,-1.418012022972107
4948,5,-1.4180289506912231
4949,5,-1.4180289506912231
4950,5,-1.418045997619629
4951,5,-1.4180629253387451
4952,5,-1.4180289506912231
4953,5,-1.4180799722671509
4954,5,-1.4180799722671509
4955,5,-1.4180629253387451
4956,5,-1.4180629253387451
4957,5,-1.418045997619629
4958,5,-1.4180799722671509
4959,5,-1.4180289506912231
4960,5,-1.4180799722671509
4961,5,-1.4180629253387451
4962,5,-1.4180799722671509
4963,5,-1.418045997619629
4964,5,-1.4180799722671509
4965,5,-1.4180970191955566
4966,5,-1.4180629253387451
4967,5,-1.4180629253387451
4968,5,-1.4180289506912231
4969,5,-1.4180289506912231
4970,5,-1.4180799722671509
4971,5,-1.418045997619629
4972,5,-1.4180629253387451
4973,5,-1.418045997619629
4974,5,-1.4180289506912231
4975,5,-1.418045997619629
4976,5,-1.418045997619629
4977,5,-1.4180970191955566
4978,5,-1.4180289506912231
4979,5,-1.4180799722671509
4980,5,-1.4180799722671509
4981,5,-1.4180289506912231
4982,5,-1.4180629253387451
4983,5,-1.4180289506912231
4984,5,-1.4180629253387451
4985,5,-1.418045997619629
4986,5,-1.4180289506912231
4987,5,-1.4180629253387451
4988,5,-1.4180289506912231
4989,5,-1.4180629253387451
4990,5,-1.418012022972107
4991,5,-1.4180629253387451
4992,5,-1.418045997619629
4993,5,-1.4180629253387451
4994,5,-1.4180289506912231
4995,5,-1.418045997619629
4996,5,-1.4179610013961792
4997,5,-1.4180629253387451
4998,5,-1.4180289506912231
4999,5,-1.4179949760437012
