time,ice_torque_pred,ice_torque_true,car_speed_pred,car_speed_true,soc_pred,soc_true
36.5,-3.6014185760729265,0.0,37.96779233277014,43.514,0.6896438485107135,0.69348
37.0,-3.5443847167355336,0.0,36.733825021088876,42.671,0.6896482877094663,0.69353
37.5,-3.488676435773682,0.0,35.20368426063962,41.53,0.689651088277807,0.69361
38.0,-3.4345146629166283,0.0,33.51987885766939,40.209,0.6896582088717795,0.69369
38.5,-3.382324263028329,0.0,31.847175499599416,38.817,0.6896811199042688,0.69378
39.0,-3.3321562198924575,0.0,30.302115361591504,37.44,0.6897400361159043,0.69386
39.5,-3.284333430805621,0.0,28.89791442770352,36.148,0.6898349575066857,0.69393
40.0,-3.2388898849569356,0.0,27.558798582837078,34.945,0.6899481868681624,0.694
40.5,-3.1957915931572844,0.0,26.199821973530554,33.763,0.6900569770308863,0.69406
41.0,-3.1552254959468087,0.0,24.69341186497019,32.486,0.6901251142627499,0.69412
41.5,-3.116953669001693,0.0,22.98966841110339,30.991,0.6901564567935414,0.6942
42.0,-3.081146058267519,0.0,21.091255830657893,29.324,0.6901539243647228,0.69427
42.5,-3.047598728609589,0.0,19.0572321056332,27.522,0.6901412622206292,0.69435
43.0,-3.016277690838786,0.0,17.01318958268225,25.731,0.6901528964965552,0.69441
43.5,-2.9870809773877607,0.0,15.08836976578709,24.103,0.6901971693109623,0.69447
44.0,-2.959923615283722,0.0,13.430902968893166,22.756,0.6902764939195485,0.69451
44.5,-2.93451669641918,0.0,12.120996458242484,21.767,0.6903436181798845,0.69454
45.0,-2.9111831180907415,0.0,11.159797783140839,21.109,0.6903736647029866,0.69455
45.5,-2.8893620586779845,0.0,10.500599955625683,20.688,0.6903504110477747,0.69456
46.0,-2.869291442504724,0.0,9.965545199131578,20.394,0.6902708034030265,0.69456
46.5,-2.8505464047070053,0.0,9.448960050860942,20.023,0.6901663928524949,0.69457
47.0,-2.83329689123041,0.0,8.918394091759122,19.578,0.6900595541496254,0.69458
47.5,-2.8173219723456815,0.0,8.382980726106956,19.085,0.689970323275366,0.69459
48.0,-2.8026046534582614,0.0,7.905090742574453,18.603,0.6899117049965329,0.6946
