speed_actual,speed_target,soc,ice_torque,nox,co,fuel,ice_speed_rpm,em2_torque_nm,brake_perc
36.865276,36.269,0.69211704,0.8587747,-1.737103e-05,0.027656619,3.0,900.0,-68.75491333007812,0.0
37.03358,36.761,0.69239414,0.859766,-1.615166e-05,0.027646689,3.0,900.0,-10.21002197265625,0.0
37.35019,37.27,0.692445,0.8607573,-1.4952278e-05,0.02763681,3.0,900.0,96.81378173828125,0.0
37.912853,37.795,0.69230485,0.8617485,-1.3752898e-05,0.027626982,3.0,900.0,156.81707763671875,0.0
38.48669,38.299,0.69217944,0.8627398,-1.2533528e-05,0.027617222,3.0,900.0,145.854248046875,0.0
38.9562,38.74,0.69205517,0.863676,-1.1314158e-05,0.027607486,3.0,900.0,124.88751220703125,0.0
39.344227,39.083,0.69190884,0.8646673,-1.0114777e-05,0.027597822,3.0,900.0,116.48211669921875,0.0
39.65936,39.293,0.6917553,0.86560345,-8.895407e-06,0.027588198,3.0,900.0,102.74505615234375,0.0
39.854027,39.353,0.69162077,0.86659473,-7.676036e-06,0.027578618,3.0,900.0,69.45443725585938,0.0
39.883926,39.249,0.6915316,0.86753094,-6.4566657e-06,0.027569104,3.0,900.0,25.413909912109375,0.0
39.715702,39.044,0.691511,0.86846715,-5.2372957e-06,0.027559636,3.0,900.0,-19.769927978515625,0.0
39.441402,38.798,0.6915511,0.8694033,-4.037915e-06,0.027550228,3.0,900.0,-32.61181640625,0.0
39.156906,38.478,0.69162697,0.87032115,-2.8385343e-06,0.027540857,3.0,900.0,-23.26904296875,0.0
38.809994,38.007,0.69172144,0.87125736,-1.6191639e-06,0.027531546,3.0,900.0,-35.845855712890625,0.0
38.27926,37.53,0.69181603,0.8721385,-3.9979355e-07,0.027522286,3.0,900.0,-79.47463989257812,0.0
37.74421,37.219,0.6918874,0.8730747,8.0958193e-07,0.027513072,3.0,900.0,-61.367828369140625,0.0
37.461853,37.057,0.69193095,0.8739374,2.0189575e-06,0.027503932,3.0,900.0,14.769561767578125,0.0
37.41171,36.894,0.6919376,0.8748369,3.2183382e-06,0.027494822,3.0,900.0,54.450042724609375,0.0
37.327656,36.68,0.6918927,0.8757364,4.4177186e-06,0.027485771,3.0,900.0,16.92535400390625,0.0
37.081924,36.366,0.6918068,0.8765992,5.627094e-06,0.027476765,3.0,900.0,-27.332672119140625,0.0
36.680832,36.009,0.69171417,0.87746197,6.8364698e-06,0.027467806,3.0,900.0,-51.20599365234375,0.0
36.256874,35.673,0.69164777,0.87832475,8.015861e-06,0.027458912,3.0,900.0,-36.36944580078125,0.0
35.919075,35.365,0.6916169,0.8792058,9.225236e-06,0.02745008,3.0,900.0,-6.62957763671875,0.0
35.646816,35.043,0.6915999,0.88005024,1.0394632e-05,0.027441282,3.0,900.0,3.175323486328125,0.0
35.340626,34.729,0.6915735,0.8808763,1.15840185e-05,0.027432531,3.0,900.0,-14.019256591796875,0.0
